51,"공지","정기점검으로 인한 서비스 일시중지 - 1월 4일(금)	","2021-12-14 16:08:53.0","2021-12-14 16:08:53.0","안녕하세요. 좌가장 입니다.

항상 11번가를 이용해 주시고 사랑해 주시는 회원님께
감사의 말씀을 드립니다.

2013년 1월 4일(금), 전체 사이트 정기점검이 진행될 예정입니다.

■ 점검 시간 :
2022년 1월 4일(금), 03:00 ~ 04:00 (1시간)

 

■ 셀러오피스 점검 시간 : 

2022년 1월 4일(금), 03:00 ~ 04:00 (1시간)

 

 

해당 점검시간에는 사이트의 접속이 불가하오니,
회원님의 깊은 양해바랍니다.",0
67,"공지","안녕하세요 좌가장입니다.","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","좌가장은 앉을 左 집 家, '집에 앉아서 장보기'라는 아이디어에서 출발한,
농민들이 키운 친환경 식재료를 위탁판매해주는 웹 사이트입니다,

생산자는 직접 재배하여 키워낸 건강한 식재료를 고객님에게,
고객님은 건강히 키워낸 고품질의 식재료를 집에서 합리적인 가격에 만날 수 있습니다.

상호 유기적인 관계속에서 생산농민은 고객님의 건강을 지키고 고객님은 생산농민의 생활을 보장합니다.",0
68,"공지","[공지] 신종금융사기! 스미싱 주의바랍니다!!","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","스미싱 피해를 예방하는 방법은 무엇일까요?

1. 의심스러운 문자메세지는 받는 즉시 삭제
2. 출처가 확인되지 않은 문자메세지의 인터넷주소(URL) 클릭 금지
(지인에게서 온 문자메세지라도 인터넷 주소가 포함된 경우 클리 전에 전화 확인
3. 확인되지 않은 앱 설치 방지 및 스마트폰 보안 설정 강화
4. 스마트폰용 백신 프로그램 설치 및 주기적 업데이트
5. 쿠폰, 상품권, 무료, 조회, 공짜 등의 스팸문구로 등록해서 차단
",0
69,"이벤트","디즈니 특별관 <엔칸토: 마법의 세계> 예매권 이벤트 당첨자 발표","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","디즈니 특별관 예매권 이벤트에 참여해 주셔서 감사합니다.


예매권 사용관련 세부적인 내용은 12월 3일 (금) 오후 7시전까지 당첨자분들에게
개별문자로 안내해 드릴 예정이니 문자 확인 부탁드립니다.


*구매 당첨자 확인 (이름 + 휴대폰 맨 뒤 4자리)

김*은	4592
이*희	0045
전*영	8090
고*선	0009
조*선	4600
김*경	9208
박*혜	8599",0
70,"공지","개인정보 처리방침 개정 안내","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","안녕하세요, 좌가장입니다.

좌가장을 이용해주시는 고객님께 진심으로 감사 드리며, 개인정보 처리에 관한 정책을 담고 있는 개인정보 처리방침이 아래와 같이 일부 변경되어 사전 안내해 드립니다.



1. 적용시기 : 2021년 9월 6일 (월)

2. 주요 변경내용

  개인정보의 위탁 내용 변경

  '1. 수집하는 개인정보 및 이용에 관한 안내'의 일부 내용 변경

  '2. 개인정보의 제공', '3. 개인정보의 위탁'의 일부 내용 변경

※ 상세한 개정내용은 변경된 개인정보 처리방침을 확인하여 주시기 바랍니다.

3. 이의 및 문제 제기

- 개정된 개인정보 처리방침 내용에 대한 이의제기 및 문의사항이 있으신 경우 고객센터(1577-7011)로 접수해 주시면 신속하고 친절하게 안내해 드리겠습니다.

- 개정된 개인정보 처리방침 내용에 동의하지 않는 경우에는 회원탈퇴를 요청하실 수 있습니다.

- 좌가장은 앞으로도 고객 여러분께 더욱 만족스러운 서비스를 제공할 수 있도록 노력하겠습니다.",0
71,"공지","선불충전금 운영 현황 공시","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","좌가장 주식회사는 이용자로부터 수취한 선불충전금을 안전하게 보호하기 위해 이용자 자금 보호 조치를 이행하고 있습니다. 

 1. 기준 일자: 2021년 6월 30일

2. 선불충전금 규모: 75,455,525,331원 (6월30일 선불충전금 잔액)

3. 신탁 현황

  가. 신탁업자: 주식회사 우리은행 

나. 금액: 35,000,000,000원

4. 지급보증보험 가입 현황

가. 보험회사: 서울보증보험㈜

나. 부보금액: 5,000,000,000원",0
72,"이벤트"," Lucky Box 당첨자 발표","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","과일 구매고객 대상 

LUCKY BOX 증정 이벤트 당첨자 발표합니다.



당첨자 대상으로 전화 또는 문자로 연락 드렸습니다.

Lucky Box 배송을 위해 고객분들께 한번 더 연락을 드릴 예정이며, 미응답시 당첨은 취소 될 수 있습니다.  



당첨자 (이름 + 휴대폰 맨 뒤 4자리)



이*협	     1881

문*칠	     3631

고*연	     2060

노*주	     0959

김*수	     7741

손*란	     4336

최*	     3002

정*진	     7488",0
73,"이벤트","나의 좌가장이야기 '동영상 & 사진 콘테스트'","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","좌가장에 얽힌 추억과 번쩍이는 재치에 쏟아지는 현금!

1등 무려 100만원!
도전 안 할 이유 있나요?

필수 해시태그
#좌가장생활 #좌가장은사랑




대      상   :   좌가장 구매 고객이라면 누구나

기      간   :   2021.12.13~2022.01.13

경      품   :   1등 100만원(1명) 2등 50만원(3명) 3등 10만원(5명) 4등 1만원(100명)

응모방법   :   개인 SNS에 필수 해시태그와 함께 동영상 또는 사진 업로드",0
74,"공지","광고 메일 수신동의(변경) 안내","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","안녕하세요 고객님

좌가장을 사랑해주시는 고객님께 항상 진심으로 감사드립니다.


아래와 같이 좌가장의 ‘광고 메일 수신동의' 관리 기준 변경에 대해 안내 드립니다.


1. 변경 내용

·기존 : 고객님이 보유하고 계신 메일로 광고성 메일 수신동의 관리

·변경 : 고객님이 가장 최근에 직접 설정하신 ‘광고성 메일 수신 동의' 설정에 의해 전체 메일을 통합 관리

* 관리 기준이 변경됨에 따라, 여러 기기를 이용하시는 고객님의 경우 가장 최근에 설정한 메일의 ‘광고성 메일 수신동의 설정 상태'를 기준으로 전체 메일에 해당 설정이 자동 적용됩니다.


2. 적용시기

·2021년 12월 내 순차적으로 전체 회원 적용


3. 광고성 메일 수신동의 변경 방법

 ‘마이페이지’에서 변경하실 수 있습니다.




다른 문의 사항이 있으신 경우 고객센터로 접수해 주시면 신속하고 친절하게 안내드리겠습니다.

좌가장은 앞으로도 고객님께 더욱 만족스러운 서비스를 제공할 수 있도록 노력하겠습니다.

감사합니다.",0
75,"공지","금융감독원 사칭 악성코드 피해 주의 안내","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","안녕하세요 좌가장 입니다.

 

최근 인터넷 이용 시 좌가장을 비롯한 타 인터넷 사이트에 방문할 경우  
보안인증을 가장한 팝업 악성코드가 지속적으로 유포되어 주의 말씀 드립니다.

 


 

해당 악성코드는 시스템에서 사용하는 hosts 파일을 변조하는 방법으로 피싱 사이트 접속을 유도하는 파밍 악성코드입니다.

이 악성코드에 감염되면, 좌가장 홈페이지 접속 시 아래와 같은 이미지가 노출되거나 접속이 되지 않는 증상이 발생할 수 있습니다.

 

해당 팝업을 확인하셨을 경우, 절대 금융 정보를 입력하지 마시고

만약 금융정보까지 입력하셨다면, 금융정보 유출로 인한 금전적 피해 등의 금융사고로 이어질 수 있으므로,

1) 보호나라를 통해 해킹피해신고(전화:118)를 접수하시고

2) 해당 금융사에 연락하여 ‘비밀번호’와 ‘보안카드’를 변경해 주시기 바랍니다.



※ 예방 및 조치방법 ※

 

예방 방법

1. JRE 최신 업데이트

1) 시작 -> 제어판을 클릭하여 Java 아이콘이 존재하는 경우 클릭합니다.

2) [업데이트] 탭에서 ‘지금 업데이트’를 클릭하여 업데이트를 진행합니다.

 

2. Flash Player 최신 버전으로 설치

    1)  사이트에 접속합니다.

2) Google 툴바 설치 여부 판단 후 ‘지금 다운로드’를 클릭하여 최신 버전의 Flash Player를 설치합니다.

 

3. Adobe Reader 최신 업데이트

1) 시작 -> 모든 프로그램 -> Adobe Reader 아이콘이 존재하는 경우 실행합니다.

2) 프로그램이 실행되면 메뉴의 [도움말] -> ‘업데이트 확인’을 클릭하여 업데이트를 진행합니다.

 

4. 윈도우 OS 업데이트

  1) 시작 -> 모든 프로그램 -> Windows Update를 클릭합니다.

2) OS 정품 사용자이고, 업데이트 항목이 존재하는 경우 ‘빠른 설치’ 항목이 나타납니다.

3) ‘빠른 설치’를 클릭하고 ‘업데이트 설치’를 클릭하면 자동으로 보안패치가 이루어집니다.

 

 

조치 방법

악성코드 치료를 위해 KISA 보호나라() 및 신뢰 할 수 있는

백신 프로그램을 설치하고, 최신 엔진으로 업데이트한 후 검사/치료로 조치하시기 바랍니다",0
76,"공지","택배배송 주문 시간 확대 안내","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","안녕하세요 고객님 좌가장입니다.

좌가장 택배배송 주문 시간이 확대되어 안내드립니다.
아래 내용 확인하셔서, 즐겁고 편리한 좌가장 이용되시기를 바랍니다.

[택배배송 주문 시간]

기존 : 밤 8시 전 주문 시, 다음날 밤 12시까지 배송
확대 : 밤 10시 전 주문 시, 다음날 밤 12시까지 배송 (2022년 1월 1일 주문건부터 적용)

- 주문마감 이후, 밤 10시~ 11시 까지는 주문이 제한되는 점 이용에 참고 부탁드립니다.

앞으로도 더 나은 서비스를 드리기 위해 최선을 다하겠습니다.

감사합니다.

좌가장 드림",0
77,"공지","고객센터 시스템 점검 안내드립니다.","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","안녕하세요. 좌가장 고객센터입니다.



좌가장 서비스를 이용해 주셔서 감사드리며, 고객센터 시스템 점검 작업 관련 안내 말씀 드립니다.



보다 안전한 서비스 제공을 위해 시스템 점검 작업을 진행할 예정입니다. 

점검 시간 동안 1:1문의 및 상담 서비스 이용이 불가능하오니 이용에 참고하여 주시기 바랍니다. 



1. 작업 시간

- 10/8(화) 오전 12시30분 ~ 오전 5시

(점검 시간은 다소 늘어날 수 있습니다)



2. 작업 영향

- 고객센터에 문의



서비스 이용에 불편을 드리게 되어 다시 한 번 사과 드리며,

시스템 점검과 관련된 궁금한 점이나 소중한 의견은 언제든지 고객센터로 문의 부탁 드립니다.



감사합니다.",0
78,"공지","Android 일부 기기에서 좌가장이 원활하게 실행되지 않는 현상 (종료)","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","서비스 이용에 불편을 드려 죄송합니다.

현재 Android 일부 기기에서 좌가장 원활하게 실행되지 않는 현상이 발생하고 있습니다.

이는 'Android 시스템 Webview' 애플리케이션과의 충돌로
좌가장을 포함한 다른 애플리케이션에서 일부 발생하고 있는 것으로 알려져 있습니다.

번거로우시더라도 아래의 방법을 통해 'Android 시스템 Webview' 애플리케이션을 업데이트하시어
이후 문제가 반복되는지 확인 부탁드립니다.

* Play 스토어 애플리케이션 실행 >  'Android 시스템 Webview' 검색 >  Android 시스템 Webview 페이지 진입하여 업데이트 실행

OS 또는 휴대기기 환경과 관련된 문제로 즉각 해결해드리지 못하는 점 양해 부탁드립니다.",0
79,"공지","Windows Vista 버전 지원 중단 안내","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","여러분 안녕하세요,

 

Windows Vista 버전에 대한 카카오톡 PC 버전의 업데이트 지원 중단 안내를 드립니다.

이는 더욱더 원활하고 안정적인 서비스를 제공하기 위한 결정임을 이해해주시기 바랍니다.

 

자세한 내용은 아래와 같습니다.

 

종료 내용 : Windows Vista 버전에 대한 업데이트 지원 중단

종료 일자 : 2019년 12월 03일

 

종료일 이후 Windows Vista 버전에서는 최신버전 업데이트가 불가능한 점 양해 부탁드립니다.

이후 카카오톡에서 제공하는 기능들을 사용하시려면 Windows OS를 업데이트 해주세요.

 

보다 안정적이고 좋은 서비스를 제공하기 위해 항상 노력하겠습니다.

감사합니다.

 ",0
80,"이벤트","12월 10일 파리바게뜨 라이브방송 이벤트 당첨자	","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","12월 10일 파리바게뜨 라이브방송에서 진행된 
구매인증 추첨이벤트 당첨자 명단 공지합니다.
당첨되신 고객님께는 
당첨자별 사은품을 발송 예정입니다.

( 발송 예정일 : 당첨자 정보 취합 후 12월20일 순차발송 예정 )

* 당첨 확인되신 분들은 [닉네임/이름/주소/연락처]를 leebj@spc.co.kr 메일로 12월 17일까지 보내주시기 바랍니다. 일정 내에 개인정보를 이메일로 보내주시지 않은 경우, 당첨이 취소됩니다.

수집/이용 목적 : 이벤트 참여확인 및 포인트/경품 지급
수집/이용 항목 : 닉네임, 이름, 주소, 연락처
보유/이용 기간 : 지급완료 후 1개월까지

* 사은품 발송을 위해 개인정보 수집/이용에 대한 동의가 필요합니다. 위의 양식을 보내주시는 당첨자분들은 개인정보 수입/이용에 대해 동의한 것으로 간주하겠습니다.


* 이벤트에 당첨되셨더라도 주문을 취소하신 경우 당첨 또한 자동으로 취소됩니다.


* 경품 발송 여부는 상품 페이지 내 Q&A에 문의 부탁드립니다.




[당첨자 명단] 구매인증 추첨이벤트 –  8명 / 파리바게뜨 러그


닉네임

 

주문번호


2021121*****32831

2021121*****35297

2021121*****35578

2021121*****43567

2021121*****35240

2021121*****58628

2021121*****62268

2021121*****59008


 
방송 중 이벤트에 참여해주신 모든 분들께 감사드리며,

앞으로도 많은 관심과 응원 부탁 드립니다.



*당첨 경품 증정을 위해 성명/주소/전화번호를 수집할 수 있으며,

수집정보를 경품제공업체에 배송의 목적으로 공유할 수 있습니다.

수집정보는 이벤트 종료 후 1개월 이내 파기됩니다.

 ",0
81,"공지","사업자 구매회원 가입 및 전환 서비스 일시 중단 안내(3/24 00시~07시)	","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","안녕하세요. 좌가장 입니다.

 

보다 안정적인 서비스 제공을 위하여, 사업자 구매회원으로의 가입 및 전환 서비스가 일시 중단됩니다.

■ 중단 일정 : 2022년 03월 24일 일요일 00:00 ~ 07:00 (총 7시간)
■ 상세내용
   - 사업자 구매회원으로의 가입 및 전환이 불가합니다.
   - 이외의 회원 가입 및 전환은 정상적으로 진행됩니다.

 

항상 좌가장을 이용해주시는 판매 고객님께 감사의 말씀을 드리며,
앞으로도 보다 나은 서비스 혜택을 드릴 수 있는 11번가가 되도록 노력하겠습니다. 
감사합니다",0
82,"공지","정기점검으로 인한 서비스 일시중지 - 1월 4일(금)	","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","안녕하세요. 좌가장 입니다.

항상 11번가를 이용해 주시고 사랑해 주시는 회원님께
감사의 말씀을 드립니다.

2013년 1월 4일(금), 전체 사이트 정기점검이 진행될 예정입니다.

■ 점검 시간 :
2022년 1월 4일(금), 03:00 ~ 04:00 (1시간)

 

■ 셀러오피스 점검 시간 : 

2022년 1월 4일(금), 03:00 ~ 04:00 (1시간)

 

 

해당 점검시간에는 사이트의 접속이 불가하오니,
회원님의 깊은 양해바랍니다.",0
83,"공지","안녕하세요 좌가장입니다.","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","좌가장은 앉을 左 집 家, '집에 앉아서 장보기'라는 아이디어에서 출발한,
농민들이 키운 친환경 식재료를 위탁판매해주는 웹 사이트입니다,

생산자는 직접 재배하여 키워낸 건강한 식재료를 고객님에게,
고객님은 건강히 키워낸 고품질의 식재료를 집에서 합리적인 가격에 만날 수 있습니다.

상호 유기적인 관계속에서 생산농민은 고객님의 건강을 지키고 고객님은 생산농민의 생활을 보장합니다.",0
84,"공지","[공지] 신종금융사기! 스미싱 주의바랍니다!!","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","스미싱 피해를 예방하는 방법은 무엇일까요?

1. 의심스러운 문자메세지는 받는 즉시 삭제
2. 출처가 확인되지 않은 문자메세지의 인터넷주소(URL) 클릭 금지
(지인에게서 온 문자메세지라도 인터넷 주소가 포함된 경우 클리 전에 전화 확인
3. 확인되지 않은 앱 설치 방지 및 스마트폰 보안 설정 강화
4. 스마트폰용 백신 프로그램 설치 및 주기적 업데이트
5. 쿠폰, 상품권, 무료, 조회, 공짜 등의 스팸문구로 등록해서 차단
",0
85,"이벤트","디즈니 특별관 <엔칸토: 마법의 세계> 예매권 이벤트 당첨자 발표","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","디즈니 특별관 예매권 이벤트에 참여해 주셔서 감사합니다.


예매권 사용관련 세부적인 내용은 12월 3일 (금) 오후 7시전까지 당첨자분들에게
개별문자로 안내해 드릴 예정이니 문자 확인 부탁드립니다.


*구매 당첨자 확인 (이름 + 휴대폰 맨 뒤 4자리)

김*은	4592
이*희	0045
전*영	8090
고*선	0009
조*선	4600
김*경	9208
박*혜	8599",0
86,"공지","개인정보 처리방침 개정 안내","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","안녕하세요, 좌가장입니다.

좌가장을 이용해주시는 고객님께 진심으로 감사 드리며, 개인정보 처리에 관한 정책을 담고 있는 개인정보 처리방침이 아래와 같이 일부 변경되어 사전 안내해 드립니다.



1. 적용시기 : 2021년 9월 6일 (월)

2. 주요 변경내용

  개인정보의 위탁 내용 변경

  '1. 수집하는 개인정보 및 이용에 관한 안내'의 일부 내용 변경

  '2. 개인정보의 제공', '3. 개인정보의 위탁'의 일부 내용 변경

※ 상세한 개정내용은 변경된 개인정보 처리방침을 확인하여 주시기 바랍니다.

3. 이의 및 문제 제기

- 개정된 개인정보 처리방침 내용에 대한 이의제기 및 문의사항이 있으신 경우 고객센터(1577-7011)로 접수해 주시면 신속하고 친절하게 안내해 드리겠습니다.

- 개정된 개인정보 처리방침 내용에 동의하지 않는 경우에는 회원탈퇴를 요청하실 수 있습니다.

- 좌가장은 앞으로도 고객 여러분께 더욱 만족스러운 서비스를 제공할 수 있도록 노력하겠습니다.",0
87,"공지","선불충전금 운영 현황 공시","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","좌가장 주식회사는 이용자로부터 수취한 선불충전금을 안전하게 보호하기 위해 이용자 자금 보호 조치를 이행하고 있습니다. 

 1. 기준 일자: 2021년 6월 30일

2. 선불충전금 규모: 75,455,525,331원 (6월30일 선불충전금 잔액)

3. 신탁 현황

  가. 신탁업자: 주식회사 우리은행 

나. 금액: 35,000,000,000원

4. 지급보증보험 가입 현황

가. 보험회사: 서울보증보험㈜

나. 부보금액: 5,000,000,000원",0
88,"이벤트"," Lucky Box 당첨자 발표","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","과일 구매고객 대상 

LUCKY BOX 증정 이벤트 당첨자 발표합니다.



당첨자 대상으로 전화 또는 문자로 연락 드렸습니다.

Lucky Box 배송을 위해 고객분들께 한번 더 연락을 드릴 예정이며, 미응답시 당첨은 취소 될 수 있습니다.  



당첨자 (이름 + 휴대폰 맨 뒤 4자리)



이*협	     1881

문*칠	     3631

고*연	     2060

노*주	     0959

김*수	     7741

손*란	     4336

최*	     3002

정*진	     7488",0
89,"이벤트","나의 좌가장이야기 '동영상 & 사진 콘테스트'","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","좌가장에 얽힌 추억과 번쩍이는 재치에 쏟아지는 현금!

1등 무려 100만원!
도전 안 할 이유 있나요?

필수 해시태그
#좌가장생활 #좌가장은사랑




대      상   :   좌가장 구매 고객이라면 누구나

기      간   :   2021.12.13~2022.01.13

경      품   :   1등 100만원(1명) 2등 50만원(3명) 3등 10만원(5명) 4등 1만원(100명)

응모방법   :   개인 SNS에 필수 해시태그와 함께 동영상 또는 사진 업로드",0
90,"공지","광고 메일 수신동의(변경) 안내","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","안녕하세요 고객님

좌가장을 사랑해주시는 고객님께 항상 진심으로 감사드립니다.


아래와 같이 좌가장의 ‘광고 메일 수신동의' 관리 기준 변경에 대해 안내 드립니다.


1. 변경 내용

·기존 : 고객님이 보유하고 계신 메일로 광고성 메일 수신동의 관리

·변경 : 고객님이 가장 최근에 직접 설정하신 ‘광고성 메일 수신 동의' 설정에 의해 전체 메일을 통합 관리

* 관리 기준이 변경됨에 따라, 여러 기기를 이용하시는 고객님의 경우 가장 최근에 설정한 메일의 ‘광고성 메일 수신동의 설정 상태'를 기준으로 전체 메일에 해당 설정이 자동 적용됩니다.


2. 적용시기

·2021년 12월 내 순차적으로 전체 회원 적용


3. 광고성 메일 수신동의 변경 방법

 ‘마이페이지’에서 변경하실 수 있습니다.




다른 문의 사항이 있으신 경우 고객센터로 접수해 주시면 신속하고 친절하게 안내드리겠습니다.

좌가장은 앞으로도 고객님께 더욱 만족스러운 서비스를 제공할 수 있도록 노력하겠습니다.

감사합니다.",0
91,"공지","금융감독원 사칭 악성코드 피해 주의 안내","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","안녕하세요 좌가장 입니다.

 

최근 인터넷 이용 시 좌가장을 비롯한 타 인터넷 사이트에 방문할 경우  
보안인증을 가장한 팝업 악성코드가 지속적으로 유포되어 주의 말씀 드립니다.

 


 

해당 악성코드는 시스템에서 사용하는 hosts 파일을 변조하는 방법으로 피싱 사이트 접속을 유도하는 파밍 악성코드입니다.

이 악성코드에 감염되면, 좌가장 홈페이지 접속 시 아래와 같은 이미지가 노출되거나 접속이 되지 않는 증상이 발생할 수 있습니다.

 

해당 팝업을 확인하셨을 경우, 절대 금융 정보를 입력하지 마시고

만약 금융정보까지 입력하셨다면, 금융정보 유출로 인한 금전적 피해 등의 금융사고로 이어질 수 있으므로,

1) 보호나라를 통해 해킹피해신고(전화:118)를 접수하시고

2) 해당 금융사에 연락하여 ‘비밀번호’와 ‘보안카드’를 변경해 주시기 바랍니다.



※ 예방 및 조치방법 ※

 

예방 방법

1. JRE 최신 업데이트

1) 시작 -> 제어판을 클릭하여 Java 아이콘이 존재하는 경우 클릭합니다.

2) [업데이트] 탭에서 ‘지금 업데이트’를 클릭하여 업데이트를 진행합니다.

 

2. Flash Player 최신 버전으로 설치

    1)  사이트에 접속합니다.

2) Google 툴바 설치 여부 판단 후 ‘지금 다운로드’를 클릭하여 최신 버전의 Flash Player를 설치합니다.

 

3. Adobe Reader 최신 업데이트

1) 시작 -> 모든 프로그램 -> Adobe Reader 아이콘이 존재하는 경우 실행합니다.

2) 프로그램이 실행되면 메뉴의 [도움말] -> ‘업데이트 확인’을 클릭하여 업데이트를 진행합니다.

 

4. 윈도우 OS 업데이트

  1) 시작 -> 모든 프로그램 -> Windows Update를 클릭합니다.

2) OS 정품 사용자이고, 업데이트 항목이 존재하는 경우 ‘빠른 설치’ 항목이 나타납니다.

3) ‘빠른 설치’를 클릭하고 ‘업데이트 설치’를 클릭하면 자동으로 보안패치가 이루어집니다.

 

 

조치 방법

악성코드 치료를 위해 KISA 보호나라() 및 신뢰 할 수 있는

백신 프로그램을 설치하고, 최신 엔진으로 업데이트한 후 검사/치료로 조치하시기 바랍니다",0
92,"공지","택배배송 주문 시간 확대 안내","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","안녕하세요 고객님 좌가장입니다.

좌가장 택배배송 주문 시간이 확대되어 안내드립니다.
아래 내용 확인하셔서, 즐겁고 편리한 좌가장 이용되시기를 바랍니다.

[택배배송 주문 시간]

기존 : 밤 8시 전 주문 시, 다음날 밤 12시까지 배송
확대 : 밤 10시 전 주문 시, 다음날 밤 12시까지 배송 (2022년 1월 1일 주문건부터 적용)

- 주문마감 이후, 밤 10시~ 11시 까지는 주문이 제한되는 점 이용에 참고 부탁드립니다.

앞으로도 더 나은 서비스를 드리기 위해 최선을 다하겠습니다.

감사합니다.

좌가장 드림",0
93,"공지","고객센터 시스템 점검 안내드립니다.","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","안녕하세요. 좌가장 고객센터입니다.



좌가장 서비스를 이용해 주셔서 감사드리며, 고객센터 시스템 점검 작업 관련 안내 말씀 드립니다.



보다 안전한 서비스 제공을 위해 시스템 점검 작업을 진행할 예정입니다. 

점검 시간 동안 1:1문의 및 상담 서비스 이용이 불가능하오니 이용에 참고하여 주시기 바랍니다. 



1. 작업 시간

- 10/8(화) 오전 12시30분 ~ 오전 5시

(점검 시간은 다소 늘어날 수 있습니다)



2. 작업 영향

- 고객센터에 문의



서비스 이용에 불편을 드리게 되어 다시 한 번 사과 드리며,

시스템 점검과 관련된 궁금한 점이나 소중한 의견은 언제든지 고객센터로 문의 부탁 드립니다.



감사합니다.",0
94,"공지","Android 일부 기기에서 좌가장이 원활하게 실행되지 않는 현상 (종료)","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","서비스 이용에 불편을 드려 죄송합니다.

현재 Android 일부 기기에서 좌가장 원활하게 실행되지 않는 현상이 발생하고 있습니다.

이는 'Android 시스템 Webview' 애플리케이션과의 충돌로
좌가장을 포함한 다른 애플리케이션에서 일부 발생하고 있는 것으로 알려져 있습니다.

번거로우시더라도 아래의 방법을 통해 'Android 시스템 Webview' 애플리케이션을 업데이트하시어
이후 문제가 반복되는지 확인 부탁드립니다.

* Play 스토어 애플리케이션 실행 >  'Android 시스템 Webview' 검색 >  Android 시스템 Webview 페이지 진입하여 업데이트 실행

OS 또는 휴대기기 환경과 관련된 문제로 즉각 해결해드리지 못하는 점 양해 부탁드립니다.",0
95,"공지","Windows Vista 버전 지원 중단 안내","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","여러분 안녕하세요,

 

Windows Vista 버전에 대한 카카오톡 PC 버전의 업데이트 지원 중단 안내를 드립니다.

이는 더욱더 원활하고 안정적인 서비스를 제공하기 위한 결정임을 이해해주시기 바랍니다.

 

자세한 내용은 아래와 같습니다.

 

종료 내용 : Windows Vista 버전에 대한 업데이트 지원 중단

종료 일자 : 2019년 12월 03일

 

종료일 이후 Windows Vista 버전에서는 최신버전 업데이트가 불가능한 점 양해 부탁드립니다.

이후 카카오톡에서 제공하는 기능들을 사용하시려면 Windows OS를 업데이트 해주세요.

 

보다 안정적이고 좋은 서비스를 제공하기 위해 항상 노력하겠습니다.

감사합니다.

 ",0
96,"이벤트","12월 10일 파리바게뜨 라이브방송 이벤트 당첨자	","2021-12-14 16:45:33.0","2021-12-14 16:45:33.0","12월 10일 파리바게뜨 라이브방송에서 진행된 
구매인증 추첨이벤트 당첨자 명단 공지합니다.
당첨되신 고객님께는 
당첨자별 사은품을 발송 예정입니다.

( 발송 예정일 : 당첨자 정보 취합 후 12월20일 순차발송 예정 )

* 당첨 확인되신 분들은 [닉네임/이름/주소/연락처]를 leebj@spc.co.kr 메일로 12월 17일까지 보내주시기 바랍니다. 일정 내에 개인정보를 이메일로 보내주시지 않은 경우, 당첨이 취소됩니다.

수집/이용 목적 : 이벤트 참여확인 및 포인트/경품 지급
수집/이용 항목 : 닉네임, 이름, 주소, 연락처
보유/이용 기간 : 지급완료 후 1개월까지

* 사은품 발송을 위해 개인정보 수집/이용에 대한 동의가 필요합니다. 위의 양식을 보내주시는 당첨자분들은 개인정보 수입/이용에 대해 동의한 것으로 간주하겠습니다.


* 이벤트에 당첨되셨더라도 주문을 취소하신 경우 당첨 또한 자동으로 취소됩니다.


* 경품 발송 여부는 상품 페이지 내 Q&A에 문의 부탁드립니다.




[당첨자 명단] 구매인증 추첨이벤트 –  8명 / 파리바게뜨 러그


닉네임

 

주문번호


2021121*****32831

2021121*****35297

2021121*****35578

2021121*****43567

2021121*****35240

2021121*****58628

2021121*****62268

2021121*****59008


 
방송 중 이벤트에 참여해주신 모든 분들께 감사드리며,

앞으로도 많은 관심과 응원 부탁 드립니다.



*당첨 경품 증정을 위해 성명/주소/전화번호를 수집할 수 있으며,

수집정보를 경품제공업체에 배송의 목적으로 공유할 수 있습니다.

수집정보는 이벤트 종료 후 1개월 이내 파기됩니다.

 ",0
